"PopDensity","Under18","MeanMaxTemp","MeanMaxRelHum","MeanMinRelHum","MeanMeanAbsHum","Lat","Lat2","looic","p_loo"
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3316.8068100971,46.3192909790087
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3318.67188703312,43.281344453687
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3327.23541546046,45.8248502120433
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3334.97954973642,42.5143732512598
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3328.69327944827,41.6883892058209
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3332.55660250767,39.9545464544509
TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3316.65440088126,53.8452118225064
FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3321.64271270337,50.9116631705893
TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3321.19398409801,50.8745212768775
FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3320.920768201,47.4592083039386
TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3331.11078000634,50.0862803386758
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3335.74872949749,46.4180800722238
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3336.29415823648,46.9944228324299
FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3335.43089238755,43.1557062328576
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3311.53538266047,50.103048164305
FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3319.3309728833,47.3411555026556
TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3318.11466462634,47.5146595901714
FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3317.07595909443,43.3773444632058
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3329.56599832882,46.431531520342
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3335.63502561776,42.4132794907362
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3334.12386667104,42.6119478764397
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3335.65254249977,39.5618930944051
TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3314.96088076611,51.4451189487344
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3320.24262091273,46.8291771940869
TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3314.80525729707,46.0336382444263
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3317.4336322203,43.1505179828662
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3330.26211015169,45.616401271467
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3338.11936906724,42.4369577864756
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3331.73702584237,41.5738467786948
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3335.81708014167,39.4370713868064
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3309.93892016604,45.8843753747203
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3319.86502611908,44.0297084883804
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3318.44748527842,42.730119448474
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3320.36310386557,39.6129404170322
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3327.58010257091,42.5996855940716
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3333.90845284042,38.2455708358811
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3333.13728137586,38.8861179020044
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3334.45381313206,35.5488335546653
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3322.64847368059,54.0121283356932
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3326.22050447207,49.7652647756428
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3325.62300822662,49.9734076548554
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3324.92683637923,46.7966005967571
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3329.07519079713,49.7308622889577
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3334.40629978418,46.6852604149822
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3331.64673031076,45.2095563946114
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3333.06316979716,43.3684664062839
TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3322.75541301198,50.0583931646207
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3327.89849139196,46.0553101994489
TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3324.81701885006,45.0502829247311
FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3327.51294031467,43.4042781446617
TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3322.26847317152,45.485473527795
FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3329.94501769265,42.4106492552193
TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3327.54590102074,42.2981682266486
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3328.18435121348,38.8442846153559
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3320.36442245897,49.9373266595893
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3326.14321962367,46.0898232696322
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3322.97957841906,45.7865711687773
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3326.49888696255,43.5682895555188
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3326.97796784046,44.5368047198336
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3336.72866745979,42.6640336800988
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3330.94005491593,41.9010447664885
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3332.23391166738,38.5218769579284
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3319.75744278172,45.1280975251185
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3327.8917912155,41.9379390179784
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3325.26496978657,42.230429316795
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3325.7649445846,38.3674996563984
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3322.2474854039,42.2802791463742
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3329.47993171443,38.5346435659701
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3324.10666167884,37.2637325804818
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3329.02894144377,36.1707842052997
TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3321.80308027251,48.893866693064
FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3328.75477813292,46.3926416362677
TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3327.92790066754,46.4332226274272
FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3328.04926198283,43.9784000306965
TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3326.78966476626,45.8721092185163
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3331.01454841988,41.639213506519
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3330.0552751096,42.0536952652988
FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3331.22291226926,39.4728133035414
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3320.55583101303,46.6060455331668
FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3325.38654884187,42.264846929483
TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3321.24764004646,41.7299821745561
FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3324.05761938273,39.227025704845
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3323.68737438967,41.3932949787329
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3332.26321773526,39.0713462192717
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3329.52126863529,38.3762475496882
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3330.65054597678,35.4663881757154
TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3319.62510695194,45.4616972561666
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3327.42178264444,42.4852269319534
TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3321.82882891358,42.1233361177068
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3324.2812172459,39.2576964951076
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3324.69314841598,41.0954556696302
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3331.68500265035,37.3593301990757
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3328.014409511,38.0395843947525
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3331.42566891186,35.8481513899645
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3318.39807920025,42.2460971861471
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3325.49503672349,38.6756587228143
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3323.48365360144,38.2556051691784
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3329.10263175407,36.8925298539481
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3323.59793086766,38.9534818497176
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3329.01093157782,34.4492292958141
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3328.19094823652,34.5073199953886
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3329.03703682959,31.4939894579458
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3314.97358437984,54.5651331478714
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3320.90483223656,51.6281923624605
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3318.67101809009,50.4615979886168
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3318.63943263866,47.4602155046631
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3318.83856160161,50.4019613380489
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3323.4473689976,46.6495652432591
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3325.01776147185,47.1054583379056
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3323.5435506652,43.3792340299581
TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3306.58460298183,49.4788954904338
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3313.87852979816,47.1001873545981
TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3312.17304954501,46.6637574117977
FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3313.17014825387,43.6129150870688
TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3312.39235670868,47.3651110241367
FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3315.79907711018,42.3235774236917
TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3316.31423987921,42.8622573136448
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3315.17889273752,38.7972500226378
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3311.87049378535,49.8137198290479
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3319.34490598266,46.5127702351658
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3315.38583197907,46.1980574309295
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3317.47294220629,43.8703940470945
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3325.69710238107,45.850278328702
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3334.67275304288,43.1270067234182
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3330.93195131469,44.0967973731461
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3329.73906773192,39.0312937887522
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3305.12722941758,45.3857670870185
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3312.81879085791,42.2478271667312
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3310.73568689903,42.8039559377182
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3311.3420470694,39.3937791691812
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3320.90062123983,42.2799034892669
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3328.72457764377,38.872132940671
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3322.46154442997,38.3150834481697
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3324.46082877393,35.0238171780363
TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3310.10911628723,50.4367904389857
FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3314.40432690536,46.7978084176687
TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3312.93656693489,46.15564139605
FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3314.42908202117,43.9258709181949
TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3324.26494990645,46.2324404073026
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3326.8629543797,41.7379053272772
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3328.07652927065,42.3568022452334
FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3327.27969411151,38.7665474398624
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3304.18440562236,45.9856624594133
FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3313.28897799187,44.0970478509676
TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3308.41215756258,42.0008799147707
FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3309.95803391682,39.8310650432441
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3323.316449862,42.8547625708793
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3330.24374308966,39.9535084067397
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3327.03669256683,38.5123355679595
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3328.03383647433,35.3400693812946
TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3306.10437911376,46.8896743585308
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3312.99294814563,42.7625948560328
TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3309.00283538022,42.5070137893868
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3309.83075565386,38.961072511766
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3323.13422187759,41.6061084176035
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3332.3455245587,39.5327853341538
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3327.47982724814,39.4545780480424
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3327.90448541718,34.8395869587335
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3303.6040902194,42.0412330528195
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3311.97044767898,39.4645094114888
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3311.90531701298,39.1795476099675
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3312.3058418466,34.9831716772794
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3320.43852543408,38.5297800813778
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3327.19534540366,34.6939510573218
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3325.8246154622,34.7461555342463
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3327.4702916273,31.4966392129125
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3322.90848920266,50.3942247521382
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3326.83360459009,46.8588775962129
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3326.50168791724,46.6857611089077
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3324.36094949964,42.2849555464716
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3329.80184193466,46.3893637767416
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3333.84028167594,42.4288937741657
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3334.69791120809,42.8512700747107
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3333.88090383381,39.3129667835353
TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3327.0137332883,46.2773817492893
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3334.50219363774,43.1725715367675
TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3332.03949741571,42.2591239900123
FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3332.6975509725,39.1558338056971
TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3326.05957969086,42.7296210509429
FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3335.20033521039,39.7113034072337
TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3333.03410796008,39.6297536133357
FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3333.50657421957,35.20390966734
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3321.73322986309,46.386996052727
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3329.55131541914,43.5138139553822
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3325.47191110915,41.8250379204114
FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3329.24517044528,39.8686809506005
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3327.12491938463,42.350024265221
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3333.21145198636,38.7806313753138
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3329.65235472094,37.9453605013142
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3330.6207569964,35.0311853853697
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3327.24584420908,42.0774290999158
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3336.56280570371,38.958663465994
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3334.78377549779,38.3779671272304
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3336.98147222383,35.6489405419559
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3326.26674843963,37.9965802037978
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3334.02311353191,34.6131617455873
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3343.30058801868,34.9034301152694
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3343.25160638326,32.0372207393699
TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3331.37852552604,45.6571356983961
FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3337.58321755004,42.4391662375286
TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3336.2344955466,41.4496241334289
FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3337.61868280915,39.2562291709131
TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3365.38631305487,42.2759046032884
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3373.93770854587,38.7611905167927
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3372.36888432945,38.972205084792
FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3374.68655546501,35.4962746887726
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3327.85863518356,42.2330514832401
FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3335.16987472781,39.1328465208187
TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3333.33650862051,38.2798799666918
FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3335.47738554386,35.9073859981083
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3369.65537855073,37.8341263483794
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3380.08192481195,35.8753012105109
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3376.77874737704,34.5298228249259
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3378.12670627493,30.8961940690912
TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3330.44898436308,43.1106309218434
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3338.25648088448,38.645296996174
TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3332.50508030025,37.8266297258005
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3335.58903515508,35.3379831388124
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3368.96433224712,38.473148086974
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3377.03494883308,34.5209152172651
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3377.52892852405,34.6922964377979
